Processing ALRS
window_size: 7, sma_window_size: 48, silhouette_score: 0.2444096702072339, best_count_of_clusters: 38
window_size: 7, sma_window_size: 49, silhouette_score: 0.23248797010300265, best_count_of_clusters: 40
window_size: 8, sma_window_size: 10, silhouette_score: 0.1970283337114658, best_count_of_clusters: 38
window_size: 8, sma_window_size: 11, silhouette_score: 0.19647032244352183, best_count_of_clusters: 38
window_size: 8, sma_window_size: 12, silhouette_score: 0.19989861222695457, best_count_of_clusters: 39
window_size: 8, sma_window_size: 13, silhouette_score: 0.20552233966427083, best_count_of_clusters: 40
window_size: 8, sma_window_size: 14, silhouette_score: 0.201776614984543, best_count_of_clusters: 39
window_size: 8, sma_window_size: 15, silhouette_score: 0.17879204963237696, best_count_of_clusters: 32
window_size: 8, sma_window_size: 16, silhouette_score: 0.18728212380836257, best_count_of_clusters: 36
window_size: 8, sma_window_size: 17, silhouette_score: 0.1909594899647521, best_count_of_clusters: 40
window_size: 8, sma_window_size: 18, silhouette_score: 0.17204564154245802, best_count_of_clusters: 24
window_size: 8, sma_window_size: 19, silhouette_score: 0.16933979451279887, best_count_of_clusters: 29
window_size: 8, sma_window_size: 20, silhouette_score: 0.1712038136749614, best_count_of_clusters: 27
window_size: 8, sma_window_size: 21, silhouette_score: 0.1649166943476131, best_count_of_clusters: 27
window_size: 8, sma_window_size: 22, silhouette_score: 0.18033824030686546, best_count_of_clusters: 32
window_size: 8, sma_window_size: 23, silhouette_score: 0.16188561874364238, best_count_of_clusters: 24
window_size: 8, sma_window_size: 24, silhouette_score: 0.16989994099721353, best_count_of_clusters: 36
window_size: 8, sma_window_size: 25, silhouette_score: 0.15847402597305113, best_count_of_clusters: 24
window_size: 8, sma_window_size: 26, silhouette_score: 0.1670451374319837, best_count_of_clusters: 17
window_size: 8, sma_window_size: 27, silhouette_score: 0.1790328953471078, best_count_of_clusters: 40
window_size: 8, sma_window_size: 28, silhouette_score: 0.16795291605776677, best_count_of_clusters: 40
window_size: 8, sma_window_size: 29, silhouette_score: 0.17372108105162207, best_count_of_clusters: 32
window_size: 8, sma_window_size: 30, silhouette_score: 0.17111266033336045, best_count_of_clusters: 38
window_size: 8, sma_window_size: 31, silhouette_score: 0.18681231784475283, best_count_of_clusters: 38
window_size: 8, sma_window_size: 32, silhouette_score: 0.18150600443496723, best_count_of_clusters: 35
window_size: 8, sma_window_size: 33, silhouette_score: 0.19202822476680698, best_count_of_clusters: 34
window_size: 8, sma_window_size: 34, silhouette_score: 0.16709260671677234, best_count_of_clusters: 37
window_size: 8, sma_window_size: 35, silhouette_score: 0.17372240755573543, best_count_of_clusters: 40
window_size: 8, sma_window_size: 36, silhouette_score: 0.18892400369443094, best_count_of_clusters: 35
window_size: 8, sma_window_size: 37, silhouette_score: 0.18293719367281266, best_count_of_clusters: 38
window_size: 8, sma_window_size: 38, silhouette_score: 0.18564925675256888, best_count_of_clusters: 40
window_size: 8, sma_window_size: 39, silhouette_score: 0.17615132053457547, best_count_of_clusters: 34
window_size: 8, sma_window_size: 40, silhouette_score: 0.17087537206759446, best_count_of_clusters: 40
window_size: 8, sma_window_size: 41, silhouette_score: 0.16509702739609247, best_count_of_clusters: 40
window_size: 8, sma_window_size: 42, silhouette_score: 0.18238543203449353, best_count_of_clusters: 32
window_size: 8, sma_window_size: 43, silhouette_score: 0.1946743951916747, best_count_of_clusters: 40
window_size: 8, sma_window_size: 44, silhouette_score: 0.18293931417825454, best_count_of_clusters: 39
window_size: 8, sma_window_size: 45, silhouette_score: 0.16019380386289211, best_count_of_clusters: 22
window_size: 8, sma_window_size: 46, silhouette_score: 0.1629055555436927, best_count_of_clusters: 34
window_size: 8, sma_window_size: 47, silhouette_score: 0.19932827046144613, best_count_of_clusters: 39
window_size: 8, sma_window_size: 48, silhouette_score: 0.1700983437638706, best_count_of_clusters: 40
window_size: 8, sma_window_size: 49, silhouette_score: 0.153320343026056, best_count_of_clusters: 38
window_size: 9, sma_window_size: 10, silhouette_score: 0.15844584547048013, best_count_of_clusters: 31
window_size: 9, sma_window_size: 11, silhouette_score: 0.1606395737447847, best_count_of_clusters: 40
window_size: 9, sma_window_size: 12, silhouette_score: 0.15828825775752217, best_count_of_clusters: 26
window_size: 9, sma_window_size: 13, silhouette_score: 0.15903984143923847, best_count_of_clusters: 37
window_size: 9, sma_window_size: 14, silhouette_score: 0.1543523190324413, best_count_of_clusters: 37
window_size: 9, sma_window_size: 15, silhouette_score: 0.1619420419324782, best_count_of_clusters: 40
window_size: 9, sma_window_size: 16, silhouette_score: 0.15704732372776153, best_count_of_clusters: 34
window_size: 9, sma_window_size: 17, silhouette_score: 0.15531662453715206, best_count_of_clusters: 39
window_size: 9, sma_window_size: 18, silhouette_score: 0.15120618446651066, best_count_of_clusters: 24
window_size: 9, sma_window_size: 19, silhouette_score: 0.13907953743541263, best_count_of_clusters: 38
window_size: 9, sma_window_size: 20, silhouette_score: 0.14345327489390952, best_count_of_clusters: 29
window_size: 9, sma_window_size: 21, silhouette_score: 0.1402199215486976, best_count_of_clusters: 38
window_size: 9, sma_window_size: 22, silhouette_score: 0.1348358906994933, best_count_of_clusters: 29
window_size: 9, sma_window_size: 23, silhouette_score: 0.1393174579916524, best_count_of_clusters: 24
window_size: 9, sma_window_size: 24, silhouette_score: 0.13503316518098946, best_count_of_clusters: 36
window_size: 9, sma_window_size: 25, silhouette_score: 0.1411764559113671, best_count_of_clusters: 38
window_size: 9, sma_window_size: 26, silhouette_score: 0.15128074948887082, best_count_of_clusters: 34
